,items,support,count,,,,
16235,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.490063981,36153,,,
16155,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.489711544,36127,,
16218,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.489711544,36127,,
16153,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489670878,36124,,,
16216,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489670878,36124,,,
16154,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489643767,36122,,,
16217,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489643767,36122,,,
16150,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.489318441,36098,,
16213,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.489318441,36098,,
16151,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.48929133,36096,,
16214,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.48929133,36096,,
16152,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489250664,36093,,,
16215,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.489250664,36093,,,
16149,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.488898227,36067,,
16212,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.488898227,36067,,
16156,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487773139,35984,,
16219,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487773139,35984,,
16148,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487447812,35960,
16211,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487447812,35960,
16146,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487380036,35955,,
16209,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487380036,35955,,
16147,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487352925,35953,,
16210,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487352925,35953,,
16143,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487054709,35931,
16206,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487054709,35931,
16144,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487027599,35929,
16207,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.487027599,35929,
16145,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.486959822,35924,,
16208,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.486959822,35924,,
16142,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.486634495,35900,
16205,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.486634495,35900,
16075,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.467440221,34484,,
16141,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.467440221,34484,,,
16067,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.46712845,34461,
16074,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.46712845,34461,,
16066,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.467020008,34453,,
16073,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.467020008,34453,,,
16063,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.466708236,34430,
16070,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.466708236,34430,,
16065,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.463522746,34195,,
16072,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.463522746,34195,,,
16062,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.463210974,34172,
16069,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.463210974,34172,,
16064,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.463102532,34164,,
16071,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.463102532,34164,,,
16061,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.462790761,34141,
16068,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.462790761,34141,,
16060,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.462655208,34131,
16076,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.462655208,34131,,
16052,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.462343437,34108
16059,"{ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.462343437,34108,
16051,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.462234994,34100,
16058,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.462234994,34100,,
16048,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.461923223,34077
16055,"{ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.461923223,34077,
16050,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.459212167,33877,
16057,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.459212167,33877,,
16047,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.458900396,33854
16054,"{SSL2Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.458900396,33854,
16049,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.458791954,33846,
16056,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.458791954,33846,,
16046,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.458480182,33823
16053,"{SSL2Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.458480182,33823,
16044,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456433335,33672,,
16077,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456433335,33672,,,
16107,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456433335,33672,,
16140,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456433335,33672,,,
16036,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456135119,33650,
16043,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.456135119,33650,,
16099,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456135119,33650,
16106,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.456135119,33650,,
16034,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456067343,33645,,
16041,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456067343,33645,,,
16097,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456067343,33645,,
16104,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456067343,33645,,,
16035,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456040232,33643,,
16042,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456040232,33643,,,
16098,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.456040232,33643,,
16105,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.456040232,33643,,,
16031,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455769126,33623,
16038,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455769126,33623,,
16094,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455769126,33623,
16101,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455769126,33623,,
16032,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455742016,33621,
16039,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455742016,33621,,
16095,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455742016,33621,
16102,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455742016,33621,,
16033,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.45567424,33616,,
16040,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.45567424,33616,,,
16096,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.45567424,33616,,
16103,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.45567424,33616,,,
16030,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455376023,33594,
16037,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455376023,33594,,
16093,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.455376023,33594,
16100,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.455376023,33594,,
16270,"{ocspstapling=false,supportsRc4=false,hstsPolicy.status=\absent\""}""",0.454860923,33556,,,,
16009,"{ocspstapling=false,supportsRc4=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.454508486,33530,,,
16008,"{ocspstapling=false,supportsRc4=false,heartbleed=false,hstsPolicy.status=\absent\""}""",0.454372933,33520,,,,
16007,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,hstsPolicy.status=\absent\""}""",0.454196714,33507,,,,
16005,"{ocspstapling=false,supportsRc4=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.454020496,33494,,,
16004,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.453844277,33481,,,
16006,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,heartbleed=false,hstsPolicy.status=\absent\""}""",0.453735835,33473,,,,
16003,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.453383397,33447,,,
16029,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452556526,33386,
16045,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452556526,33386,,
16092,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452556526,33386,
16108,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452556526,33386,,
16021,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452258309,33364
16028,"{SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452258309,33364,
16084,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452258309,33364
16091,"{SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452258309,33364,
16019,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452204088,33360,
16026,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452204088,33360,,
16082,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452204088,33360,
16089,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452204088,33360,,
16020,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452163422,33357,
16027,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452163422,33357,,
16083,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.452163422,33357,
16090,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.452163422,33357,,
16010,"{ocspstapling=false,supportsRc4=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.451960093,33342,,,
16016,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.451905872,33338
16023,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.451905872,33338,
16079,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.451905872,33338
16086,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.451905872,33338,
16017,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.451865206,33335
16024,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.451865206,33335,
16080,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.451865206,33335
16087,"{SSL3Enabled=0,ocspstapling=false,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.451865206,33335,
