"","rules","support","confidence","lift","count"
"155","{rating=A+,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00261616873610584,1,1.02229674486925,193
"402","{rating=A+,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00261616873610584,1,1.10498329913275,193
"403","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00261616873610584,1,6.01042854815056,193
"404","{rating=A+,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00261616873610584,1,1.02229674486925,193
"405","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00261616873610584,1,6.01042854815056,193
"406","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00261616873610584,1,1.02229674486925,193
"407","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00261616873610584,1,1.10498329913275,193
"603","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00261616873610584,1,1.02229674486925,193
"604","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00261616873610584,1,1.10498329913275,193
"605","{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00261616873610584,1,6.01042854815056,193
"438","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00252128178712791,1,1.02229674486925,186
"92","{SSL2Enabled=1,TLS1Enabled=1,TLS12Enabled=1} => {rating=F}",0.00249417123027707,1,11.0305023923445,184
"350","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00248061595185165,1,1.02229674486925,183
"283","{rating=A,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.00243995011657539,1,1.10498329913275,180
"545","{rating=A,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.00242639483814998,1,1.10498329913275,179
"544","{rating=A,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.00239928428129914,1,1.10498329913275,177
"546","{rating=A,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00239928428129914,1,1.02229674486925,177
"655","{rating=A,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00239928428129914,1,1.02229674486925,177
"656","{rating=A,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.00239928428129914,1,1.10498329913275,177
"85","{SSL2Enabled=1,SSL3Enabled=1,TLS12Enabled=1} => {rating=F}",0.00238572900287372,1,11.0305023923445,176
"311","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1} => {rating=F}",0.00230439733232121,1,11.0305023923445,170
"211","{rating=A-,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.00220951038334327,1,1.10498329913275,163
"212","{rating=A-,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00220951038334327,1,1.09131791890413,163
"213","{rating=A-,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00220951038334327,1,1.02229674486925,163
"471","{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00220951038334327,1,1.09131791890413,163
"472","{rating=A-,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.00220951038334327,1,1.10498329913275,163
"473","{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00220951038334327,1,1.02229674486925,163
"474","{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.00220951038334327,1,1.10498329913275,163
"475","{rating=A-,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00220951038334327,1,1.02229674486925,163
"476","{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00220951038334327,1,1.09131791890413,163
"629","{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00220951038334327,1,1.02229674486925,163
"630","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00220951038334327,1,1.09131791890413,163
"631","{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.00220951038334327,1,1.10498329913275,163
"337","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00219595510491786,1,1.02229674486925,162
"125","{rating=C,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00212817871279076,1,1.10498329913275,157
"126","{rating=C,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00212817871279076,1,1.02229674486925,157
"367","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00212817871279076,1,1.02229674486925,157
"368","{rating=C,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00212817871279076,1,1.10498329913275,157
"9","{SSL2Enabled=1,TLS11Enabled=1} => {rating=F}",0.0020875128775145,1,11.0305023923445,154
"110","{rating=T,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00207395759908909,1,1.09131791890413,153
"111","{rating=T,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00207395759908909,1,1.02229674486925,153
"347","{rating=T,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00207395759908909,1,1.02229674486925,153
"348","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00207395759908909,1,1.09131791890413,153
"38","{rating=B,SSL3Enabled=1} => {TLS12Enabled=1}",0.00206040232066367,1,1.09131791890413,152
"39","{rating=B,SSL3Enabled=1} => {SSL2Enabled=0}",0.00206040232066367,1,1.02229674486925,152
"89","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {rating=F}",0.00206040232066367,1,11.0305023923445,152
"199","{rating=B,SSL3Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00206040232066367,1,1.02229674486925,152
"200","{rating=B,SSL2Enabled=0,SSL3Enabled=1} => {TLS12Enabled=1}",0.00206040232066367,1,1.09131791890413,152
"345","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00206040232066367,1,1.09131791890413,152
"346","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00206040232066367,1,1.02229674486925,152
"577","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00206040232066367,1,1.02229674486925,152
"578","{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00206040232066367,1,1.09131791890413,152
"571","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00204684704223825,1,1.02229674486925,151
"197","{rating=B,SSL3Enabled=1,TLS1Enabled=1} => {TLS12Enabled=1}",0.00203329176381283,1,1.09131791890413,150
"198","{rating=B,SSL3Enabled=1,TLS1Enabled=1} => {SSL2Enabled=0}",0.00203329176381283,1,1.02229674486925,150
"456","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00203329176381283,1,1.02229674486925,150
"457","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1} => {TLS12Enabled=1}",0.00203329176381283,1,1.09131791890413,150
"234","{rating=B,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00199262592853657,1,1.09131791890413,147
"235","{rating=B,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00199262592853657,1,1.02229674486925,147
"496","{rating=B,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00199262592853657,1,1.02229674486925,147
"497","{rating=B,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00199262592853657,1,1.09131791890413,147
"363","{rating=C,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00197907065011115,1,1.10498329913275,146
"364","{rating=C,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00197907065011115,1,1.02229674486925,146
"585","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00197907065011115,1,1.02229674486925,146
"586","{rating=C,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00197907065011115,1,1.10498329913275,146
"83","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1} => {rating=F}",0.00196551537168573,1,11.0305023923445,145
"91","{SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.00195196009326032,1,11.0305023923445,144
"309","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {rating=F}",0.00195196009326032,1,11.0305023923445,144
"441","{rating=C,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0019384048148349,1,1.02229674486925,143
"316","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.00192484953640948,1,11.0305023923445,142
"194","{rating=B,SSL3Enabled=1,TLS11Enabled=1} => {TLS1Enabled=1}",0.00188418370113322,1,1.17076112486511,139
"195","{rating=B,SSL3Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.00188418370113322,1,1.09131791890413,139
"196","{rating=B,SSL3Enabled=1,TLS11Enabled=1} => {SSL2Enabled=0}",0.00188418370113322,1,1.02229674486925,139
"450","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.00188418370113322,1,1.09131791890413,139
"451","{rating=B,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {TLS1Enabled=1}",0.00188418370113322,1,1.17076112486511,139
"452","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {SSL2Enabled=0}",0.00188418370113322,1,1.02229674486925,139
"453","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1} => {TLS1Enabled=1}",0.00188418370113322,1,1.17076112486511,139
"454","{rating=B,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00188418370113322,1,1.02229674486925,139
"455","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.00188418370113322,1,1.09131791890413,139
"621","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00188418370113322,1,1.02229674486925,139
"622","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.00188418370113322,1,1.09131791890413,139
"623","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {TLS1Enabled=1}",0.00188418370113322,1,1.17076112486511,139
"494","{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00184351786585696,1,1.09131791890413,136
"495","{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00184351786585696,1,1.02229674486925,136
"637","{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00184351786585696,1,1.02229674486925,136
"638","{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.00184351786585696,1,1.09131791890413,136
"310","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.00182996258743155,1,11.0305023923445,135
"563","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.00181640730900613,1,11.0305023923445,134
"20","{rating=A-,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"21","{rating=A-,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"22","{rating=A-,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"23","{rating=A-,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"134","{rating=A-,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"135","{rating=A-,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"136","{rating=A-,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"137","{rating=A-,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"138","{rating=A-,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"139","{rating=A-,SSL2Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"140","{rating=A-,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"141","{rating=A-,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"142","{rating=A-,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"143","{rating=A-,SSL2Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"144","{rating=A-,SSL3Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"145","{rating=A-,SSL2Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"382","{rating=A-,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"383","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"384","{rating=A-,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"385","{rating=A-,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"386","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"387","{rating=A-,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"388","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"389","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"390","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"391","{rating=A-,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"392","{rating=A-,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"393","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"596","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"597","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"598","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"599","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"180","{rating=C,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00169440980317736,1,1.02229674486925,125
"437","{rating=C,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00154530174049775,1,1.02229674486925,114
"436","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00150463590522149,1,1.02229674486925,111
"97","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"98","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"99","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"325","{rating=T,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"326","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"327","{rating=T,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"328","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"329","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"330","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"440","{rating=C,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"568","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"569","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"570","{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"435","{rating=C,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00135552784254189,1,1.02229674486925,100
"616","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00135552784254189,1,1.02229674486925,100
"172","{SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00132841728569105,1,1.02229674486925,98
"105","{rating=T,SSL3Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00131486200726563,1,1.02229674486925,97
"338","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00128775145041479,1,1.02229674486925,95
"95","{rating=T,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00120641977986228,1,1.17076112486511,89
"96","{rating=T,SSL3Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00120641977986228,1,1.02229674486925,89
"323","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00120641977986228,1,1.02229674486925,89
"324","{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00120641977986228,1,1.17076112486511,89
"615","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00116575394458602,1,1.02229674486925,86
"422","{SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.0011521986661606,1,1.02229674486925,85
"321","{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00113864338773518,1,1.17076112486511,84
"322","{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00113864338773518,1,1.02229674486925,84
"566","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00113864338773518,1,1.02229674486925,84
"567","{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00113864338773518,1,1.17076112486511,84
"128","{rating=C,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00112508810930977,1,1.02229674486925,83
"371","{rating=C,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000975980046630158,1,1.02229674486925,72
"372","{rating=C,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000881093097652226,1,1.02229674486925,65
"430","{rating=C,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000867537819226807,1,1.02229674486925,64
"133","{SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000799761427099713,1,1.17076112486511,59
"253","{rating=A+,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.000772650870248875,1,1.10498329913275,57
"254","{rating=A+,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"516","{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"517","{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.000772650870248875,1,1.10498329913275,57
"617","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"515","{rating=A+,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.000759095591823456,1,1.10498329913275,56
"518","{rating=A+,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000759095591823456,1,1.02229674486925,56
"645","{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000759095591823456,1,1.02229674486925,56
"646","{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.000759095591823456,1,1.10498329913275,56
"590","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000731985034972618,1,1.02229674486925,54
"88","{SSL2Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000677763921270943,1,11.0305023923445,50
"613","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000677763921270943,1,1.02229674486925,50
"381","{SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000664208642845524,1,1.17076112486511,49
"351","{rating=T,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000582876972293011,1,1.02229674486925,43
"313","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000569321693867592,1,11.0305023923445,42
"308","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000555766415442173,1,11.0305023923445,41
"78","{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000528655858591335,1,6.01042854815056,39
"80","{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000528655858591335,1,1.17076112486511,39
"305","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000528655858591335,1,1.17076112486511,39
"306","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {TLS11Enabled=0}",0.000528655858591335,1,6.01042854815056,39
"299","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000515100580165917,1,6.01042854815056,38
"302","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000515100580165917,1,1.17076112486511,38
"560","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000515100580165917,1,1.17076112486511,38
"561","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {TLS11Enabled=0}",0.000515100580165917,1,6.01042854815056,38
"377","{rating=F,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000487990023315079,1,1.17076112486511,36
"562","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000487990023315079,1,11.0305023923445,36
"579","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000433768909613403,1,1.02229674486925,32
